ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1767919543.507144,Cs4yejlpnZjj38Rwi,192.168.1.1,59496,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919544.738441,C0XhELEo2cMfWqr05,192.168.1.1,47043,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5726,0,0,,17
1767919545.658453,C1TaY2WJRHWDnkXx4,192.168.1.1,38697,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919546.888121,CLtOkC1Rg279TuPLpc,192.168.1.1,46205,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919547.808890,Csozns17SnmWqcRHgb,192.168.1.1,59081,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919549.036191,Cj5xgo3fEbRuLIiJQl,192.168.1.1,49623,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5726,0,0,,17
1767919549.959307,CAeK9N3WnqdC5aUnS8,192.168.1.1,55089,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919551.292016,C7Puxt4U8EbqwTTGFb,192.168.1.1,35521,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5726,0,0,,17
1767919591.289963,CdG78y4x9nIUOUoAJl,192.168.1.41,5353,224.0.0.251,5353,udp,dns,6.988370,1092,0,S0,T,T,0,D,8,1316,0,0,,17
1767919552.208954,Cwgj9c4GbX2xy3t8Vc,192.168.1.1,53227,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919553.544903,C0vAsm17lWLbYG1LJd,192.168.1.1,49346,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5719,0,0,,17
1767919554.362485,CN2qJpdmF4KgVSUx5,192.168.1.1,41315,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919555.695265,CPbj8Z3Skx4IoVPiff,192.168.1.1,46190,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919556.512586,CzIHaI3Sdw352nr5Bl,192.168.1.1,60265,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919557.947894,CBuvzC3L6Be2J0xLza,192.168.1.1,48875,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5730,0,0,,17
1767919558.765503,CVbmyi1YUKIJelKZyc,192.168.1.1,54550,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919560.098287,CtVlk52PlbtulvyUre,192.168.1.1,44194,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919560.942690,CA636v4EcqjfSzWyr9,192.168.1.1,38557,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919562.556107,Cf8hen15DffMNkVq59,192.168.1.1,52181,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919562.964319,CMPlVI1SDTgwT8RrA6,192.168.1.38,44908,255.255.255.255,1716,udp,,,,,S0,T,T,0,D,1,1788,0,0,,17
1767919563.473010,CjbKkV2zBWX7n6f0V5,192.168.1.1,41734,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919564.808933,CcYxnS29TeItX9AP0l,192.168.1.1,42722,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5728,0,0,,17
1767919621.795968,CxJdoS3n6d2Us3hpVa,192.168.1.40,44944,192.168.1.39,22,tcp,,0.030783,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,241,9708,4,249,,6
1767919566.959296,C1pNyo2qqCUz9WXkih,192.168.1.1,54486,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767919622.808576,CSVhJ03K4qvB5p0Dcf,192.168.1.40,41098,192.168.1.39,80,tcp,,0.000162,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767919567.879344,Cr5zRTcZwIPvPQlj6,192.168.1.1,57742,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919623.831842,CxJRfI3sj97RpkJOV3,192.168.1.40,38064,192.168.1.39,443,tcp,,0.000136,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767919569.109714,CFGyaF393z1lrKSIU4,192.168.1.1,53534,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5719,0,0,,17
1767919570.029760,CV8hSRnhPD7tuTpQh,192.168.1.1,55021,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919571.257043,Cp42rg1JzuZJ2Sdql,192.168.1.1,59013,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919572.180165,Clb3V5GIbhe7tfh7h,192.168.1.1,53113,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919573.512546,CwBAUq4oSsXL0PXovb,192.168.1.1,33368,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919574.432758,CgJXoK33ro1Pfm0Dm1,192.168.1.1,42340,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919575.663164,Ce1EcUJtjQNQXWwF5,192.168.1.1,40300,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919576.583163,Ci6W41RIN8FCIhNYh,192.168.1.1,45027,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919577.813797,Cc8uSi2zQfBJPc40Z9,192.168.1.1,45137,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767919578.733804,C9MZ1D3In4j55jI9qi,192.168.1.1,46095,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919579.964161,CF4V554tTr477gjfx8,192.168.1.1,50772,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5726,0,0,,17
1767919580.884195,CdnjVC26x5QMhb6NW1,192.168.1.1,35261,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919631.883963,CPWmiuRnADjhVikD,192.168.1.39,55014,8.8.8.8,53,udp,dns,0.032330,36,52,SF,T,F,0,Dd,1,64,1,80,,17
1767919631.883982,CXe3Lm4qiEZtZhcuw4,192.168.1.39,54191,8.8.8.8,53,udp,dns,0.033452,36,103,SF,T,F,0,Dd,1,64,1,131,,17
1767919582.114594,CjLJdzUaOsFD7Eirj,192.168.1.1,48222,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919583.034612,CJ33jQ1UZ8KKBqUXaa,192.168.1.1,43439,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919584.367347,CRkwYg1cERgNfLLdh6,192.168.1.1,48941,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767919585.284135,CnhNjl1PRgk2JgKHua,192.168.1.1,36106,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919635.333180,C8gBap1itXt0H7QIzg,192.168.1.37,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,492,0,0,,17
1767919635.336413,CD8psK2xMUEl0F3BWi,fe80::34b1:aeff:fe84:3fea,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,512,0,0,,17
1767919586.514553,CJneTZ3qj29UgMRBvc,192.168.1.1,49130,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767919587.437639,CyJjWe1ARrfI5B9AZk,192.168.1.1,34312,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919588.770406,CPMF052jvX12eT0YGe,192.168.1.1,42264,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5732,0,0,,17
1767919589.588021,CJ15dx3MGVXI1Qpl13,192.168.1.1,39329,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919629.890381,C6J2w82JxxqNba9oKb,192.168.1.36,5353,224.0.0.251,5353,udp,dns,4.014095,174,0,S0,T,T,0,D,3,258,0,0,,17
1767919629.890497,CbDqnC3UFZ9EKUKD9k,fe80::100a:6d75:50e7:ab58,5353,ff02::fb,5353,udp,dns,4.014093,174,0,S0,T,F,0,D,3,318,0,0,,17
1767919470.802716,C2XNxG12CUVvISazxg,0.0.0.0,0,224.0.0.1,0,unknown_transport,,119.911842,0,0,OTH,T,T,0,,4,140,0,0,,2
1767919590.800455,Cn6cFc4pBmSQ2l9ddl,192.168.1.39,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767919530.912493,CbJeoo3NTsWwar2fY5,fe80::6420:e3ff:fe93:5ffe,130,ff02::1,131,icmp,,59.901343,40,0,OTH,T,F,0,,2,152,0,0,,58
1767919590.823222,Cksk0TkY9MMDPdEd8,192.168.1.1,49878,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919591.313183,C1SybS1Px865dNU9ga,2001:fb1:42:3aa6:dea6:32ff:fee1:7e28,47388,240b:400f:8:3a07:400:115:974f:c952,123,udp,ntp,0.112839,48,48,SF,F,F,0,Dd,1,96,1,96,,17
1767919591.841060,C3AntD1UTKjaNFId57,192.168.1.1,39022,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919589.022905,Ch9sNw2quE2DQc6H1b,192.168.1.41,36990,239.255.255.250,1900,udp,,2.998082,692,0,S0,T,T,0,D,4,804,0,0,,17
1767919571.484180,CZpZn44al7DHBMMNAf,192.168.1.41,54138,192.168.1.39,8384,tcp,http,76.270990,1589,4108,SF,T,T,0,ShADadfF,13,2273,13,4792,,6
1767919631.514023,CUWNFTY20ZuNTOMW5,192.168.1.41,43152,192.168.1.39,8384,tcp,http,16.241346,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767919631.512356,CFxQQy4rBD2BroF22d,192.168.1.41,43122,192.168.1.39,8384,tcp,http,16.244231,798,1355,SF,T,T,0,ShADadfF,6,1118,5,1623,,6
1767919631.512476,CQTS2EyZgbUdpJNEd,192.168.1.41,43124,192.168.1.39,8384,tcp,http,16.244548,792,454,SF,T,T,0,ShADadfF,6,1112,5,722,,6
1767919593.071438,CjQM4e1cRaCZseKYG6,192.168.1.1,38208,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767919593.991452,CLSOqj4DB7eNcclmud,192.168.1.1,59957,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919595.218803,CV64HI14T5cuM5SQC8,192.168.1.1,44545,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919596.141864,Cw3ei011UuVSco1jPl,192.168.1.1,36851,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919596.431744,CH7ogv4Z9A99ejxe3l,fe80::6620:e3ff:fea3:5ffa,135,2001:fb1:42:3aa6:dea6:32ff:fee1:7e28,136,icmp,,0.000095,24,16,OTH,T,F,0,,1,72,1,64,,58
1767919596.484429,CFfp9m3Nzmq0ZEm6oj,fe80::dea6:32ff:fee1:7e28,135,fe80::6620:e3ff:fea3:5ffa,136,icmp,,0.005045,24,16,OTH,T,T,0,,1,72,1,64,,58
1767919597.372150,CHehO33mPUF9fXrUOl,192.168.1.1,51014,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919598.289206,CyiWPBoHq0Gx4Z3k6,192.168.1.1,39908,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919599.625059,CIODss1tfiikjndRif,192.168.1.1,38196,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919600.545047,CTsPLU1tvArA7ZCUR5,192.168.1.1,52139,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919651.049131,Cw87jB2L20rkH59vx9,192.168.1.33,5353,224.0.0.251,5353,udp,dns,0.000287,833,0,S0,T,T,0,D,6,1001,0,0,,17
1767919601.501665,CaoPNT1FdLdnQvN9a6,fe80::6620:e3ff:fea3:5ffa,135,fe80::dea6:32ff:fee1:7e28,136,icmp,,0.000091,24,16,OTH,T,T,0,,1,72,1,64,,58
1767919601.775479,Cqizaw3uLPynUpYso,192.168.1.1,37458,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5719,0,0,,17
1767919602.695497,CGa01v338jct0LICG6,192.168.1.1,49785,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919603.925717,CnmxAj3PI9zo02qmPk,192.168.1.1,55270,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919604.845694,COnIwn4h1eOOzCD0Ai,192.168.1.1,39288,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919606.178473,CJzCFr1IRyilknSFJ2,192.168.1.1,46004,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5723,0,0,,17
1767919606.996111,CWdOu92uWvqIrpXuob,192.168.1.1,43194,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919662.953706,CxPpauyIDKJ2obilh,192.168.1.40,47994,192.168.1.39,22,tcp,,0.030616,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,249,10028,4,249,,6
1767919608.326013,Ciax9W3NMmAZOQx7ji,192.168.1.1,50144,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919663.967927,CZlo9b4lrld3QVB8z3,192.168.1.40,51050,192.168.1.39,80,tcp,,0.000144,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767919609.249125,Cvmy2E1FQVOB0kAou4,192.168.1.1,39497,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919665.042054,C3MlBP1CwraagYHqih,192.168.1.40,50780,192.168.1.39,443,tcp,,0.000166,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767919610.479508,CgfypQ2zR8d44qXBk2,192.168.1.1,46370,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919611.399459,Ch8dmB1vpsFElOxcE1,192.168.1.1,59295,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919612.834219,CgmL4h2oBBy7bIM18j,192.168.1.1,40631,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919613.652330,ClX8IC1iOtYGtO3R6f,192.168.1.1,35054,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919614.985179,CMbhvA1sBboFxmUJEa,192.168.1.1,57216,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767919615.905167,ClCF2b2YHUb59SB7Bi,192.168.1.1,47661,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919617.135533,CmypUk2rFPSGKhwty3,192.168.1.1,49658,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5727,0,0,,17
1767919618.055330,Cqn4uCxmuRH3FA5Uc,192.168.1.1,42648,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919619.282726,CU6yOsO5jVLzLdNm8,192.168.1.1,53381,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919620.205757,CYluWl12K0ZsWScQP9,192.168.1.1,51226,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919621.538532,CCOAgd2A9JDP9Jq2ef,192.168.1.1,52498,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919622.458736,CsskXC4hRHYsm5jsHk,192.168.1.1,59323,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919623.791570,Cfy23P2pwMJgxpgrod,192.168.1.1,51570,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919624.711631,CLpiTy1CSAbkFyY4fh,192.168.1.1,57269,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919626.044353,CSXvE813IzORBi2NN2,192.168.1.1,60382,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919626.961276,C6RwFZ2A4BjU9OS5Ud,192.168.1.1,38221,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919628.194548,CN43nx3Ee2F1adUNn6,192.168.1.1,60291,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5723,0,0,,17
1767919629.114586,C2JEmfxJC0M9HkwE3,192.168.1.1,44148,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919629.933663,CzGb4d3rlJNhZATlKj,192.168.1.36,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767919630.344035,C3PbGTnLDHzENk3I9,192.168.1.1,33795,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919681.006644,CgOvQv3BUbcJBQ5Oy5,192.168.1.38,5353,224.0.0.251,5353,udp,dns,0.354201,607,0,S0,T,T,0,D,3,691,0,0,,17
1767919681.006758,CA4gPC4wKBORr0LNuh,fe80::3003:f7ff:feeb:d174,5353,ff02::fb,5353,udp,dns,0.355564,607,0,S0,T,F,0,D,3,751,0,0,,17
1767919681.216538,CMpNyK1dBVbQEUZ0o1,192.168.1.37,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,492,0,0,,17
1767919681.216685,Cu0gOS25cgN7aOYdbd,fe80::34b1:aeff:fe84:3fea,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,512,0,0,,17
1767919631.265011,Clkz6mhLOzbwEKs65,192.168.1.1,43992,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919681.366637,C8YWpf4AyAL4rkcHg,192.168.1.33,5353,224.0.0.251,5353,udp,dns,0.002376,858,0,S0,T,T,0,D,3,942,0,0,,17
1767919681.374852,CXG72C1W55nTOZAwEg,192.168.1.34,5353,224.0.0.251,5353,udp,dns,0.011038,1285,0,S0,T,T,0,D,4,1397,0,0,,17
1767919681.388798,CXE5Uu30y9CIppeFfk,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,0.002114,1333,0,S0,T,F,0,D,4,1525,0,0,,17
1767919632.495389,C2TxuR1MJPdxiT4W39,192.168.1.1,60826,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919633.412327,CTz8pG3VoVj4f9am16,192.168.1.1,60394,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919634.642712,Cfb8rZ2pjXm54nNMx2,192.168.1.1,53420,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5720,0,0,,17
1767919635.565809,CK497LfK2nHSLAAi7,192.168.1.1,45192,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919636.898588,Cxszxu47VMpb25VI3f,192.168.1.1,35874,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5720,0,0,,17
1767919637.716439,CZMjoEsUoO8sMo5D3,192.168.1.1,44209,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919693.194549,CgBkbA3YspAoTk8027,192.168.1.40,41426,192.168.1.39,22,tcp,,0.029040,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,248,9988,4,249,,6
1767919639.049228,CxOqGK23Muz9tYrhqc,192.168.1.1,49261,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5723,0,0,,17
1767919694.209632,C6udBd3J1hdgppAla5,192.168.1.40,34018,192.168.1.39,80,tcp,,0.000096,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767919631.917677,C2qWI42ePpzEonpEr1,192.168.1.39,22000,192.0.2.42,3478,udp,,7.908284,288,0,S0,T,T,0,D,9,540,0,0,,17
1767919639.968576,C9gIiQ20XeTDkfsT6k,192.168.1.1,55607,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919695.235672,CDfzIo2g1Hol7zhzx9,192.168.1.40,36812,192.168.1.39,443,tcp,,0.000092,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767919641.199631,C82MB54tRckSl69sp9,192.168.1.1,51222,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919642.119932,CftQ6n1thypOfO2Khe,192.168.1.1,49688,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919643.346940,CcyuwGvcFhooWQs26,192.168.1.1,41476,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5719,0,0,,17
1767919644.270062,CDwtv63ugpqiuWFvok,192.168.1.1,52206,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919645.602839,CvpX9A1SoBQakk0jwi,192.168.1.1,52029,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5723,0,0,,17
1767919646.420462,CE1Qq9bEgt26RUYfj,192.168.1.1,50679,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919647.137189,C8x7mo1syQqo5X7X5,fe80::6620:e3ff:fea3:5ffa,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,72,0,0,,58
1767919647.753203,CUPIxe1LPJbulHXwS8,192.168.1.1,42583,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919648.570661,CXLVaK2z1dbJeDqxDb,192.168.1.1,42111,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919649.903476,C1I4uA4HUpFDm56Cue,192.168.1.1,41261,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919650.720208,CukPmncyr6uLDrmab,0.0.0.0,0,224.0.0.1,0,unknown_transport,,,,,OTH,T,T,0,,1,36,0,0,,2
1767919650.823509,C8lc2kqDkn0LQxgt8,192.168.1.1,54857,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919652.156268,Cg7Vdm1FQtRBaNQ8vl,192.168.1.1,35737,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5725,0,0,,17
1767919652.973907,CRP5Gi3c67lee5mQRi,192.168.1.1,35232,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919654.306934,CbjV7FtdDhzyD5snj,192.168.1.1,48160,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5727,0,0,,17
1767919655.124542,CqMJ3N3klcp2Lnpke1,192.168.1.1,52658,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919656.359483,CiKZ6F4nFbzvsOBZA5,192.168.1.1,54539,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919657.374160,C5QNO32TQELa1Fczb1,192.168.1.1,48713,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919658.607698,CE2V0LQ3y1g5HX6c2,192.168.1.1,38252,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919659.527493,CLin2F3PJk7zqRSpva,192.168.1.1,40269,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919660.757910,CZ8LyP2nCceK7ZnL3k,192.168.1.1,51591,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919661.677925,Ci0oLX2DbqcH9kt4Xb,192.168.1.1,43500,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919663.007669,CLxYYJ19AydLOPoKPg,192.168.1.1,36690,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5722,0,0,,17
1767919663.828346,CtOaCAjSNmIKNqxm5,192.168.1.1,56642,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919665.158247,CjxH0k2VrldXUFud34,192.168.1.1,50643,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5720,0,0,,17
1767919666.080578,CMConn47FpU5bcGzyl,192.168.1.1,49501,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919667.311752,Chpbk2sSXJuEoOWl2,192.168.1.1,51793,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5726,0,0,,17
1767919668.231768,CFtVBK1bvK13Wkx9H6,192.168.1.1,53899,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919669.462059,CVbALP3wHGWXhQEKq5,192.168.1.1,52048,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919670.382153,CON3N8vgQr7pc3A84,192.168.1.1,42145,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919671.612571,CuNTE21kLiYO2YFmr8,192.168.1.1,41219,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919672.532561,CcRO9s1xUlvzbOTPYg,192.168.1.1,34533,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919673.763028,Ct5QOf2XfeKbbU5Qtf,192.168.1.1,44102,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5724,0,0,,17
1767919674.682959,C1nNH622CBgB3VYK32,192.168.1.1,55875,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919676.015791,C7XU3u4gecyir9TIha,192.168.1.1,37085,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919676.935754,Cc7QyhBggWC7KgJt6,192.168.1.1,36086,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919678.166013,C9Br8b4rQWmI28at28,192.168.1.1,44962,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,5721,0,0,,17
1767919679.086001,C1EfL9dc4s7kOe9j8,192.168.1.1,52611,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767919734.384400,CFOZdBV3LtgKGP7C5,192.168.1.40,38722,192.168.1.39,22,tcp,,0.066115,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,231,9308,4,249,,6
